ti_id,titel,vols,jaar,druk,ppn_o,bibliotheek,categorie,_jaar,pers_id,voornaam,voorvoegsel,achternaam,jaar_geboren,jaar_overlijden,geb_datum,overl_datum,geb_plaats,overl_plaats,geb_plaats_code,geb_land_code,overl_plaats_code,overl_land_code,vrouw,url,text_url,maand,genre,
_hoo004hoor01,'t Hoorns vermaeck'lijck treck-schuytje,,1663.0,1ste druk,394965906,leide001univ01,1,1663,_hoo004,Anoniem,,"Hoorns Vermaeklijck treck-schuytje, 't",,,,,,,,,,,0,https://dbnl.org/tekst/_hoo004hoor01_01,https://dbnl.org/nieuws/text.php?id=_hoo004hoor01,2012_12   ,poëzie,
_hoo005hoor02,Hoorns Liedt-boecxken,,1659.0,?,393209652,denha004koni01,3,1659,_hoo005,Anoniem,,Hoorns Liedt-boeckxen,,,,,,,,,,,0,https://dbnl.org/tekst/_hoo005hoor02_01,https://dbnl.org/nieuws/text.php?id=_hoo005hoor02,2012_05   ,poëzie,
_hub001hube01,"Vota gratulatoria a popularibus dicata, publicae inaugurationi pietate ac doctrina clari D. Ulrici Huber",,1657.0,1ste druk,393209679,denha004koni01,1,1657,_hub001,Anoniem,,"Vota gratulatoria a popularibus dicata, publicae inaugurationi [...] Ulrici Huber",,,,,,,,,,,0,https://dbnl.org/tekst/_hub001hube01_01,https://dbnl.org/nieuws/text.php?id=_hub001hube01,,poëzie,
_ita001ital01,"Den Italiaenschen quacksalver, ofte de nieuwe Amsterdamsche Jan Potazy",,1694.0,1ste druk,,amste001meer01,1,1694,_ita001,Anoniem,,Den Italiaenschen quacksalver ofte de nieuwe Amsterdamsche Jan Potazy,,,,,,,,,,,0,https://dbnl.org/tekst/_ita001ital01_01,https://dbnl.org/nieuws/text.php?id=_ita001ital01,2010_04   ,poëzie,
_ker006kerk01,Kerk-twists jaar-lied,,1601.0,1ste druk,,denha004koni01,3,1601,_ker006,Anoniem,,Kerk-twists jaar-lied,,,,,,,,,,,0,https://dbnl.org/tekst/_ker006kerk01_01,,,poëzie,
_kli001klio01,Klioos kraam. Deel 1,,1656.0,1ste druk,,gent_001univ01,1,1656,_kli001,Anoniem,,Klioos kraam,,,,,,,,,,,0,https://dbnl.org/tekst/_kli001klio01_01,https://dbnl.org/nieuws/text.php?id=_kli001klio01,2024_07   ,poëzie,
_kli001klio02,Klioos kraam. Deel 2,,1657.0,1ste druk,,gent_001univ01,1,1657,_kli001,Anoniem,,Klioos kraam,,,,,,,,,,,0,https://dbnl.org/tekst/_kli001klio02_01,https://dbnl.org/nieuws/text.php?id=_kli001klio02,2024_07   ,poëzie,
_kod001kodd03,Den vermakelycken opdisser. Deel 2,,1677.0,1ste druk,394005295,denha004koni01,1,1677,_kod001,Anoniem,,"Koddigen opdisser, Den",?(17de eeuw),?,,,,,,,,,0,https://dbnl.org/tekst/_kod001kodd03_01,https://dbnl.org/nieuws/text.php?id=_kod001kodd03,2011_11   ,poëzie,
_kod001kodd04,Den koddigen opdisser. Deel 1,,1678.0,2de druk,394971078,denha004koni01,3,1678,_kod001,Anoniem,,"Koddigen opdisser, Den",?(17de eeuw),?,,,,,,,,,0,https://dbnl.org/tekst/_kod001kodd04_01,https://dbnl.org/nieuws/text.php?id=_kod001kodd04,2011_11   ,poëzie,
_kod003kodd02,Het tweede deel van de koddige olipodrigo,,1654.0,1ste druk,394970683,denha004koni01,1,1654,_kod003,Anoniem,,De koddige olipodrigo,,,,,,,,,,,0,https://dbnl.org/tekst/_kod003kodd02_01,https://dbnl.org/nieuws/text.php?id=_kod003kodd02,2012_09   ,poëzie,
_kor003kort01,'t Kortswylige steekertie,,1654.0,1ste druk,39359050X,denha004koni01,1,1654,_kor003,Anoniem,,"Kortswylige steekertie, 't",,,,,,,,,,,0,https://dbnl.org/tekst/_kor003kort01_01,https://dbnl.org/nieuws/text.php?id=_kor003kort01,2013_05   ,poëzie,
_kor008kort01,"Kort verhael Der weldaden, die ons Godt in Christo uyt ghenaden heeft bewesen",,1649.0,1ste druk,,denha004koni01,3,1649,_kor008,Anoniem,,"Kort verhael Der weldaden, die ons Godt in Christo uyt ghenaden heeft bewesen",,,,,,,,,,,0,https://dbnl.org/tekst/_kor008kort01_01,,,poëzie,
_len003lent01,Lente-bloemtjes geworpen in de schoot van aangename juffers,,1682.0,1ste druk,377468908,denha004koni01,1,1682,_len003,Anoniem,,Lente-bloemtjes geworpen in de schoot van aangename juffers,,,,,,,,,,,0,https://dbnl.org/tekst/_len003lent01_01,https://dbnl.org/nieuws/text.php?id=_len003lent01,2011_12   ,poëzie,
_leu002leus01,In auspicatissimas nuptias doctissimi & clarissimi viri D. Johannis Leusden [...] et [...] Elisabethæ Nyepoort,,1661.0,1ste druk,393209873,denha004koni01,1,1661,_leu002,Anoniem,,In auspicatissimas nuptias doctissimi & clarissimi viri D. Johannis Leusden [...],,,,,,,,,,,0,https://dbnl.org/tekst/_leu002leus01_01,https://dbnl.org/nieuws/text.php?id=_leu002leus01,,poëzie,
_ley001leys01,Leysen-boeck der catholycken daerinne vergadert zyn wt verscheyden boecken veelderhande leysenen himni ende geestelycke liedekens,,1605.0,1ste druk,39320989X,denha004koni01,1,1605,_ley001,Anoniem,,Leysen-boeck der catholijcken,,,,,,,,,,,0,https://dbnl.org/tekst/_ley001leys01_01,https://dbnl.org/nieuws/text.php?id=_ley001leys01,2012_01   ,poëzie,
_ley002leyt01,De Leytse Cupido,,1667.0,1ste druk,393590631,amste001univ01,1,1667,_ley002,Anoniem,,"Leytse Cupido, De",,,,,,,,,,,0,https://dbnl.org/tekst/_ley002leyt01_01,https://dbnl.org/nieuws/text.php?id=_ley002leyt01,2021_10   ,poëzie,
_ley004leyd01,Het Leydsch-Vlaemsch orangien lely-hof,,1632.0,?,393590658,denha004koni01,3,1632,_ley004,Anoniem,,Het Leydsch-Vlaemsch orangien lely-hof,,,,,,,,,,,0,https://dbnl.org/tekst/_ley004leyd01_01,,,poëzie,
_lof002lofs01,Lof-sangh Des Heeren,,1639.0,1ste druk,,denha004koni01,3,1639,_lof002,Anoniem,,Lof-sangh Des Heeren,,,,,,,,,,,0,https://dbnl.org/tekst/_lof002lofs01_01,,,poëzie,
_lus007lust01,"Lust- en bloemenhoff, met veel welruykende, en ghenuyghelijcke bloemen van geestelijcke nieuwe en oude gesangen",,1660.0,1ste druk,396684009,antwe001ruus01,1,1660,_lus007,Anoniem,,"Lust- en bloemenhoff, met veel welruykende, en ghenuyghelijcke bloemen van geestelijcke nieuwe en oude gesangen",,,,,,,,,,,0,https://dbnl.org/tekst/_lus007lust01_01,,,poëzie,
_mat002matr02,Matroosen vreught,,1696.0,6de druk,393590747,amste001meer01,3,1696,_mat002,Anoniem,,Matroosen vreught,,,,,,,,,,,0,https://dbnl.org/tekst/_mat002matr02_01,https://dbnl.org/nieuws/text.php?id=_mat002matr02,2011_01   ,poëzie,
_min004minn01,Den minnelijcken roosen-knop,,1667.0,1ste druk,393590798,denha004koni01,1,1667,_min004,Anoniem,,"Minnelijcken roosen-knop, Den",,,,,,,,,,,0,https://dbnl.org/tekst/_min004minn01_01,https://dbnl.org/nieuws/text.php?id=_min004minn01,2011_04   ,poëzie,
_ned001nede01,Den Nederduytschen Helicon,,1610.0,1ste druk,377538787,denha004koni01,1,1610,_ned001,Anoniem,,"Nederduytschen Helicon, Den",,,,,,,,,,,0,https://dbnl.org/tekst/_ned001nede01_01,https://dbnl.org/nieuws/text.php?id=_ned001nede01,2012_03   ,poëzie,
_nep001neph01,Nephtunis Zee-wagen,,1671.0,1ste druk,396046886,amste001meer01,1,1671,_nep001,Anoniem,,Nephtunis Zee-wagen,,,,,,,,,,,0,https://dbnl.org/tekst/_nep001neph01_01,https://dbnl.org/nieuws/text.php?id=_nep001neph01,2011_10   ,poëzie,
_nie004nieu01,Nieuwen ieucht spieghel,,1617.0,1ste druk,394971183,denha004koni01,1,1617,_nie004,Anoniem,,Nieuwen ieucht spieghel,,,,,,,,,,,0,https://dbnl.org/tekst/_nie004nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie004nieu01,2006_12   ,poëzie,
_nie021nieu01,De nieuwe hofsche Rommelzoo,,1655.0,1ste druk,393590852,denha004koni01,1,1655,_nie021,Anoniem,,"Nieuwe hofsche Rommelzoo, De",,,,,,,,,,,0,https://dbnl.org/tekst/_nie021nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie021nieu01,2009_12   ,poëzie,
_nie094nieu01,Het nieuwe Princesse liedt-boeck,,1682.0,1ste druk,393590917,amste001meer01,1,1682,_nie094,Anoniem,,Het nieuwe Princesse liedt-boeck,,,,,,,,,,,0,https://dbnl.org/tekst/_nie094nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie094nieu01,2011_10   ,poëzie,
_nie095nieu01,"Nieu dubbelt Haerlems lietboeck, ghenaemt den laurier-krans der amoureusen",,1643.0,7de druk,393590925,denha004koni01,3,1643,_nie095,Anoniem,,"Nieu dubbelt Haerlems lietboeck, ghenaemt den laurier-krans der amoureusen",,,,,,,,,,,0,https://dbnl.org/tekst/_nie095nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie095nieu01,2010_09   ,poëzie,
_nie147nieu01,Het nieuwe gevondene Makrollitje ofte Clioos hernieude cyter,,1678.0,1ste druk,393590941,amste001meer01,1,1678,_nie147,Anoniem,,"Nieuwe gevondene Makrollitje ofte Clioos hernieude cyter, Het",,,,,,,,,,,0,https://dbnl.org/tekst/_nie147nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie147nieu01,2011_06   ,poëzie,
_nie162nieu01,Eenen nieuvven Antwerpschen liekens-boeck,,1654.0,?,39497445X,amste001meer01,1,1654,_nie162,Anoniem,,"Nieuvven Antwerpschen liekens-boeck, Eenen",,,,,,,,,,,0,https://dbnl.org/tekst/_nie162nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie162nieu01,2011_06   ,poëzie,
_nie164nieu01,De nieuwe Mercker haringh-vanghst ofte het Monickedammer welvaren,,1697.0,1ste druk,396048285,gent_001univ01,1,1697,_nie164,Anoniem,,Nieuwe Mercker haringh-vanghst ofte het Monickedammer welvaren,,,,,,,,,,,0,https://dbnl.org/tekst/_nie164nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie164nieu01,2012_10   ,poëzie,
_nie168nieu01,Nieu groot Amstelredams liedt-boeck,,1605.0,1ste druk,394970640,denha004koni01,1,1605,_nie168,Anoniem,,Nieu groot Amstelredams liedt-boeck,,,,,,,,,,,0,https://dbnl.org/tekst/_nie168nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie168nieu01,2011_10   ,poëzie,
_nie176nieu01,Het nieuwe Nassouse trompetje,,1675.0,1ste druk,393590976,leide001univ01,1,1675,_nie176,Anoniem,,"Nieuwe Nassouse trompetje, Het",,,,,,,,,,,0,https://dbnl.org/tekst/_nie176nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie176nieu01,2013_02   ,poëzie,
_nie184nieu01,Een Nieu geestelijck liedt-boecxken,,1618.0,1ste druk,39359100X,denha004koni01,1,1618,_nie184,Anoniem,,"Nieu geestelijck liedt-boecxken, Een",,,,,,,,,,,0,https://dbnl.org/tekst/_nie184nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie184nieu01,2012_04   ,poëzie,
_nie190nieu01,Nieuw-Jaar-Lieden. Deel 1,,1618.0,1ste druk,394970624,denha004koni01,1,1618,_nie190,Anoniem,,Nieuw-jaar-lieden,,,,,,,,,,,0,https://dbnl.org/tekst/_nie190nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie190nieu01,2014_03   ,poëzie,
_nie190nieu02,Nieuw-Jaar-Lieden. Deel 2,,1619.0,1ste druk,394970624,denha004koni01,1,1619,_nie190,Anoniem,,Nieuw-jaar-lieden,,,,,,,,,,,0,https://dbnl.org/tekst/_nie190nieu02_01,https://dbnl.org/nieuws/text.php?id=_nie190nieu02,2014_03   ,poëzie,
_nie190nieu03,Nieuw-Jaar-Lieden. Deel 3,,1620.0,1ste druk,394970624,denha004koni01,1,1620,_nie190,Anoniem,,Nieuw-jaar-lieden,,,,,,,,,,,0,https://dbnl.org/tekst/_nie190nieu03_01,https://dbnl.org/nieuws/text.php?id=_nie190nieu03,2014_03   ,poëzie,
_nie190nieu04,Nieuw-Jaar-Lieden. Deel 4,,1621.0,1ste druk,394970624,denha004koni01,1,1621,_nie190,Anoniem,,Nieuw-jaar-lieden,,,,,,,,,,,0,https://dbnl.org/tekst/_nie190nieu04_01,https://dbnl.org/nieuws/text.php?id=_nie190nieu04,2014_03   ,poëzie,
_nie190nieu05,Nieuw-Jaar-Lieden. Deel 5,,1622.0,1ste druk,394970624,denha004koni01,1,1622,_nie190,Anoniem,,Nieuw-jaar-lieden,,,,,,,,,,,0,https://dbnl.org/tekst/_nie190nieu05_01,https://dbnl.org/nieuws/text.php?id=_nie190nieu05,2014_03   ,poëzie,
_nie192nieu01,Nieu lied-boeck ghenaemt den nieuwen en vrolijcken Amstelredamschen doele-vreught,,1627.0,1ste druk,394971132,denha004koni01,1,1627,_nie192,Anoniem,,Nieu lied-boeck ghenaemt den nieuwen en vrolijcken Amstelredamschen doele-vreught,,,,,,,,,,,0,https://dbnl.org/tekst/_nie192nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie192nieu01,2013_09   ,poëzie,
_nie194nieu01,Nieu Bossche Geusen lied-boeck,,1663.0,1ste druk,396048978,amste001meer01,1,1663,_nie194,Anoniem,,"Nieu Bossche Geusen lied-boeck, het",,,,,,,,,,,0,https://dbnl.org/tekst/_nie194nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie194nieu01,2013_02   ,poëzie,
_nie195nieu02,"Het nieuwe rommelzootje, te samen-ghestelt van verscheyden nieuwe liedekens, seer vermakelijck om te lezen of te singen. Op nieuws oversien en verbetert",,1670.0,?,377474592,denha004koni01,3,1670,_nie195,Anoniem,,"Nieuwe rommelzootje, Het",,,,,,,,,,,0,https://dbnl.org/tekst/_nie195nieu02_01,https://dbnl.org/nieuws/text.php?id=_nie195nieu02,2013_06   ,poëzie,
_nie196nieu01,"Een nieu Liedeken, Op de wijse",,1650.0,1ste druk,,denha004koni01,3,1650,_nie196,Anoniem,,"Een nieu Liedeken, Op de wijse: Vluchtighe Nimphe waer, &c.",,,,,,,,,,,0,https://dbnl.org/tekst/_nie196nieu01_01,,,poëzie,
_nie197nieu01,Een nieu Amoureus Lied,,1650.0,1ste druk,,denha004koni01,3,1650,_nie197,Anoniem,,Een nieu Amoureus Lied,,,,,,,,,,,0,https://dbnl.org/tekst/_nie197nieu01_01,,,poëzie,
_nie198nieu01,"Een Nieuw Liedeken, op de wyse, Gepeyns, gepeyns, hoe licht ghy my, &c.",,1656.0,1ste druk,,denha004koni01,1,1656,_nie198,Anoniem,,"Een Nieuw Liedeken, op de wyse, Gepeyns, gepeyns, hoe licht ghy my, &c.",,,,,,,,,,,0,https://dbnl.org/tekst/_nie198nieu01_01,,,poëzie,
_nie203nieu01,Een nieu Liedeken. Op de wijse,,1600.0,1ste druk,,denha004koni01,3,1600,_nie203,Anoniem,,Een nieu Liedeken. Op de wijse: Vande Engelsche Min ... Een mey liedeken op de wijse: Alst begint,,,,,,,,,,,0,https://dbnl.org/tekst/_nie203nieu01_01,,,poëzie,
_nie204nieu01,"Een nieu Liedeken, op de wijse",,1600.0,1ste druk,,denha004koni01,3,1600,_nie204,Anoniem,,"Een nieu Liedeken, op de wijse: La Piccarde",,,,,,,,,,,0,https://dbnl.org/tekst/_nie204nieu01_01,,,poëzie,
_nie205nieu01,Een nieu Schriftuyrlic Liedeken,,1600.0,1ste druk,,denha004koni01,3,1600,_nie205,Anoniem,,Een nieu Schriftuyrlic Liedeken: Op de Wijse alsoo't begint [Waect op waect op sonder verbeyen],,,,,,,,,,,0,https://dbnl.org/tekst/_nie205nieu01_01,,,poëzie,
_nie206nieu01,"Nieu Liedeken, Op de wyse vanden achtsten Psalm: Soo Paulus hem als een neutraal Christ stelden",,1600.0,1ste druk,,denha004koni01,3,1600,_nie206,Anoniem,,"Nieu Liedeken, Op de wyse vanden achtsten Psalm [Soo Paulus hem als een neutraal Christ stelden",,,,,,,,,,,0,https://dbnl.org/tekst/_nie206nieu01_01,,,poëzie,
_nie207nieu01,"Een nieu Liedeken, vande boosheydt der menschen deser Werelt",,1600.0,1ste druk,,denha004koni01,3,1600,_nie207,Anoniem,,"Een nieu Liedeken, vande boosheydt der menschen deser Werelt",,,,,,,,,,,0,https://dbnl.org/tekst/_nie207nieu01_01,,,poëzie,
_nie208nieu01,Een nieuw gheestelijc Liedeken Op de wijse,,1600.0,1ste druk,,denha004koni01,3,1600,_nie208,Anoniem,,Een nieuw gheestelijc Liedeken Op de wijse: Hoort toe ghy Christen zinnen etc.,,,,,,,,,,,0,https://dbnl.org/tekst/_nie208nieu01_01,,,poëzie,
_nie209nieu01,"Nieuw Liedeken, Op de wyse",,1600.0,1ste druk,,denha004koni01,3,1600,_nie209,Anoniem,,"Nieuw Liedeken, Op de wyse: Gheeft my te drincken nae mynen dorst",,,,,,,,,,,0,https://dbnl.org/tekst/_nie209nieu01_01,,,poëzie,
_nie210nieu01,Een nieu Schriftuerelijck Liedeken,,1608.0,1ste druk,,denha004koni01,3,1608,_nie210,Anoniem,,Een nieu Schriftuerelijck Liedeken,,,,,,,,,,,0,https://dbnl.org/tekst/_nie210nieu01_01,,,poëzie,
_nie211nieu01,Nieuw-Jaer Liedt ende Refereyn,,1609.0,1ste druk,,denha004koni01,3,1609,_nie211,Anoniem,,Nieuw-Jaer Liedt ende Refereyn,,,,,,,,,,,0,https://dbnl.org/tekst/_nie211nieu01_01,,,poëzie,
_nie212nieu01,Nieu Schriftuyr-Liedeken,,1610.0,1ste druk,,denha004koni01,3,1610,_nie212,Anoniem,,Nieu Schriftuyr-Liedeken,,,,,,,,,,,0,https://dbnl.org/tekst/_nie212nieu01_01,,,poëzie,
_nie213nieu01,"Een nieu Liedeken van eenen Clerck, hoe dat hy een slechte huysmans vrouwe",,1610.0,1ste druk,,denha004koni01,3,1610,_nie213,Anoniem,,"Een nieu Liedeken van eenen Clerck, hoe dat hy een slechte huysmans vrouwe",,,,,,,,,,,0,https://dbnl.org/tekst/_nie213nieu01_01,,,poëzie,
_nie214nieu01,"Een nieu Schriftuerlijc Liedeken. Op de wijse, Alzoot beghint: Broeders wilt doch...",,1610.0,1ste druk,,denha004koni01,3,1610,_nie214,Anoniem,,"Een nieu Schriftuerlijc Liedeken. Op de wijse, Alzoot beghint [Broeders wilt doch ...]",,,,,,,,,,,0,https://dbnl.org/tekst/_nie214nieu01_01,,,poëzie,
_nie215nieu01,Nieu Liedeken om des vleesch lust te schouwen,,1616.0,1ste druk,,denha004koni01,3,1616,_nie215,Anoniem,,Nieu Liedeken om des vleesch lust te schouwen,,,,,,,,,,,0,https://dbnl.org/tekst/_nie215nieu01_01,,,poëzie,
_nie216nieu01,Nieuw-Jaer Liedeken. Op de wijse van den 6. Psalm,,1618.0,1ste druk,,denha004koni01,3,1618,_nie216,Anoniem,,Nieuw-Jaer Liedeken. Op de wijse van den 6. Psalm,,,,,,,,,,,0,https://dbnl.org/tekst/_nie216nieu01_01,,,poëzie,
_nie217nieu01,Een nieu Harderinnes Droom-Liedeken,,1620.0,1ste druk,,denha004koni01,3,1620,_nie217,Anoniem,,Een nieu Harderinnes Droom-Liedeken,,,,,,,,,,,0,https://dbnl.org/tekst/_nie217nieu01_01,,,poëzie,
_nie218nieu01,"Nieu-Jaers-Liet, Stemme",,1643.0,1ste druk,,denha004koni01,3,1643,_nie218,Anoniem,,"Nieu-Jaers-Liet, Stemme: Schoon lief wilt mijn troost geven",,,,,,,,,,,0,https://dbnl.org/tekst/_nie218nieu01_01,,,poëzie,
_nie237nieu03,"Nieuw vermeerdert konincklijck lied-boeck, versien met verscheyden lof en triumphgesangen",,1695.0,5de druk,377461776,denha004koni01,3,1695,_nie237,Anoniem,,"Nieuw vermeerdert konincklijk lied-boeck, versien met verscheyden lof en triumphgesangen",,,,,,,,,,,0,https://dbnl.org/tekst/_nie237nieu03_01,https://dbnl.org/nieuws/text.php?id=_nie237nieu03,2014_02   ,poëzie,
_oud011oudt03,"Het oudt Haerlems liedt-boeck, inhoudende vele historiale ende amoureuse liedekens",,1680.0,"16de, vermeerderde en verbeterde druk",396049230,londe002brit02,3,1680,_oud011,Anoniem,,"Oudt Haerlems liede-boek, Het",,,,,,,,,,,0,https://dbnl.org/tekst/_oud011oudt03_01,https://dbnl.org/nieuws/text.php?id=_oud011oudt03,2014_01   ,poëzie,
_par010parn02,"Parnassus, dat is den Blijen-bergh",,1623.0,"2de, vermeerderde en verbeterde druk",400646641,gent_001univ01,3,1623,_par010,Anoniem,,"Parnassus, dat is den Blijen-bergh",,,,,,,,,,,0,https://dbnl.org/tekst/_par010parn02_01,https://dbnl.org/nieuws/text.php?id=_par010parn02,2012_09   ,poëzie,
_pes001pess01,"Heil-vvens, aan den ed. heer, mr. Iohan Pesser [...] op zijn ed: tweede huwelijk met de begaafde iuffr. Geertruid Nien-hoven",,1670.0,1ste druk,393210359,denha004koni01,1,1670,_pes001,Anoniem,,"Heil-vvens, aan den ed. heer, mr. Iohan Pesser [...] op zijn ed: tweede huwelijk met [...] Geertruid Nien-hoven",,,,,,,,,,,0,https://dbnl.org/tekst/_pes001pess01_01,https://dbnl.org/nieuws/text.php?id=_pes001pess01,,poëzie,
_pri008prie01,Het prieel der gheestelicker melodiie,,1617.0,3de druk,39321043X,denha004koni01,3,1617,_pri008,Anoniem,,Het prieel der gheestelicker melodiie,,,,,,,,,,,0,https://dbnl.org/tekst/_pri008prie01_01,https://dbnl.org/nieuws/text.php?id=_pri008prie01,2011_06   ,poëzie,
_pri013prin01,"Het prince liet-boeck, of trompet des oorlogs",,1675.0,1ste druk,393591182,leide001univ01,1,1675,_pri013,Anoniem,,"Het Prince Liet-boeck, of trompet des oorlogs. Waer in de voornaemste landt- en zee-slagen",,,,,,,,,,,0,https://dbnl.org/tekst/_pri013prin01_01,https://dbnl.org/nieuws/text.php?id=_pri013prin01,2013_11   ,poëzie,
_red005rede01,"Reden-ryckers stichtighe tsamenkomste, Den",,1603.0,1ste druk,,gent_001univ01,1,1603,_red005,Anoniem,,"Reden-ryckers stichtighe tsamenkomste, Den",,,,,,,,,,,0,https://dbnl.org/tekst/_red005rede01_01,,,poëzie,
_rei010reij01,Reijnsburchs angier-hoff,,1641.0,1ste druk,394970187,gent_001univ01,1,1641,_rei010,Anoniem,,Reijnsburchs angier-hoff,,,,,,,,,,,0,https://dbnl.org/tekst/_rei010reij01_01,https://dbnl.org/nieuws/text.php?id=_rei010reij01,2013_06   ,poëzie,
_rot001rott01,De Rotterdamsche Faem-Bazuyn,,1649.0,,,denha004koni01,1,1649,_rot001,Anoniem,,"Rotterdamsche Faem-Bazuyn, De",,,,,,,,,,,0,https://dbnl.org/tekst/_rot001rott01_01,,,poëzie,
_sch031scha01,"Schaeps-Ghesang,, 's Clock-hens gheluyt,, Duyfkens Bang,, hart Corren uyt",,1616.0,1ste druk,,utrec001univ01,3,1616,_sch031,Anoniem,,"Schaeps-Ghesang,, 's Clock-hens gheluyt,, Duyfkens Bang,, hart Corren uyt",,,,,,,,,,,0,https://dbnl.org/tekst/_sch031scha01_01,,,poëzie,
_sch032schr01,Schriftuerlick Liedeken van Joseph den Droomer hoe dat hem sijn Broeders hebben aen'd Ismaelite,,1600.0,1ste druk,,denha004koni01,3,1600,_sch032,Anoniem,,Schriftuerlick Liedeken van Joseph den Droomer hoe dat hem sijn Broeders hebben aen'd Ismaelite,,,,,,,,,,,0,https://dbnl.org/tekst/_sch032schr01_01,,,poëzie,
_som004somm01,"Sommige geestelijcke, christelijcke liederen ende lof-sangen",,1643.0,1ste druk,377492027,denha004koni01,1,1643,_som004,Anoniem,,"Sommige geestelijcke, christelijcke liederen ende lof-sangen",,,,,,,,,,,0,https://dbnl.org/tekst/_som004somm01_01,https://dbnl.org/nieuws/text.php?id=_som004somm01,2013_01   ,poëzie,
_som005somm01,Sommighe leerachtighe geestelijcke liedekens,,1609.0,1ste druk,39359128X,amste001univ01,1,1609,_som005,Anoniem,,Sommighe leerachtighe geestelijcke liedekens,,,,,,,,,,,0,https://dbnl.org/tekst/_som005somm01_01,https://dbnl.org/nieuws/text.php?id=_som005somm01,2013_04   ,poëzie,
_spa002spar01,"'t Eerste Deel, van Sparens Vreughden-Bron",,1643.0,1ste druk,,denha004koni01,1,1643,_spa002,Anoniem,,Sparens Vreughden-Bron,,,,,,,,,,,0,https://dbnl.org/tekst/_spa002spar01_01,https://dbnl.org/nieuws/text.php?id=_spa002spar01,2012_03   ,poëzie,
_spa002spar02,Tweede Deel van Sparens Vreugden-Bron,,1646.0,1ste druk,,denha004koni01,1,1646,_spa002,Anoniem,,Sparens Vreughden-Bron,,,,,,,,,,,0,https://dbnl.org/tekst/_spa002spar02_01,https://dbnl.org/nieuws/text.php?id=_spa002spar02,2012_03   ,poëzie,
_sta008star01,Starre gesangh,,1643.0,1ste druk,,denha004koni01,3,1643,_sta008,Anoniem,,Starre gesangh,,,,,,,,,,,0,https://dbnl.org/tekst/_sta008star01_01,,,poëzie,
_sto003stoo01,"Stootkant of nieuwe-jaars-gift, aan de Amstelsche jonkheidt",,1655.0,1ste druk,394969766,amste001meer01,1,1655,_sto003,Anoniem,,"Stootkant of nieuwe-jaars-gift, aan de Amstelsche jonkheidt",,,,,,,,,,,0,https://dbnl.org/tekst/_sto003stoo01_01,https://dbnl.org/nieuws/text.php?id=_sto003stoo01,2011_10   ,poëzie,
_thr001thro01,Thronus Cupidinis,,1618.0,3de druk,394970128,amste001univ01,3,1618,_thr001,Anoniem,,Thronus Cupidinis,,,,,,,,,,,0,https://dbnl.org/tekst/_thr001thro01_01,https://dbnl.org/nieuws/text.php?id=_thr001thro01,2006_12   ,poëzie,
_tri007triu01,Het Triumph-hofjen Jesu Christi en Marie. De witte Lely.,,1633.0,1ste druk,,0             ,3,1633,_tri007,Anoniem,,Het Triumph-hofjen Jesu Christi en Marie. De witte Lely.,,,,,,,,,,,0,https://dbnl.org/tekst/_tri007triu01_01,,,poëzie,
_typ001typu01,Typus Mundi,,1627.0,1ste druk,393591409,utrec001univ01,1,1627,_typ001,Anoniem,,Typus mundi,,,,,,,,,,,0,https://dbnl.org/tekst/_typ001typu01_01,https://dbnl.org/nieuws/text.php?id=_typ001typu01,2006_11   ,poëzie,
_van019vanh01,Van het schepsel der Werelt hoe Adam ende Eva uyt den Paradyse geslagen werden,,1600.0,1ste druk,,denha004koni01,3,1600,_van019,Anoniem,,Van het schepsel der Werelt hoe Adam ende Eva uyt den Paradyse geslagen werden,,,,,,,,,,,0,https://dbnl.org/tekst/_van019vanh01_01,,,poëzie,
_van020vanp01,Van Paulus bekeeringhe. Op de wijse,,1600.0,1ste druk,,denha004koni01,3,1600,_van020,Anoniem,,Van Paulus bekeeringhe. Op de wijse: Ic roep u Hemelsche Vader aen,,,,,,,,,,,0,https://dbnl.org/tekst/_van020vanp01_01,,,poëzie,
_vee010veel01,Veelderhande schriftuirlijcke liedekens gemaekt uyt het Oude ende Nieuwe Testament,,1700.0,1ste druk,393591484,amste001meer01,1,1700,_vee010,Anoniem,,Veelderhande schriftuirlijcke liedekens gemaekt uyt het Oude ende Nieuwe Testament,,,,,,,,,,,0,https://dbnl.org/tekst/_vee010veel01_01,https://dbnl.org/nieuws/text.php?id=_vee010veel01,2012_07   ,poëzie,
_ven002venu01,Venus minne-gifjens,,1622.0,1ste druk,394972716,leide001univ01,1,1622,_ven002,Anoniem,,Venus Minne-gifjens,,,,,,,,,,,0,https://dbnl.org/tekst/_ven002venu01_01,https://dbnl.org/nieuws/text.php?id=_ven002venu01,2010_07   ,poëzie,
